2602231032;CM;08;99;9;Castilla y León                                   ;04470;01917558;01795364;09362;01139831;06348;00655533;03651;00009462;00083;00010507;00092;082;0000;0000;00000000;0002;PP                                                     ;00323231;02862;032;0001;PSOE                                                   ;00311438;02757;029;0006;VOX                                                    ;00178356;01579;014;0020;U.P.L.                                                 ;00047747;00422;003;0004;PODEMOS - AV                                           ;00056303;00498;002;0008;Cs                                                     ;00045073;00399;001;0005;XAV                                                    ;00016325;00144;001;0011;PCAS-TC                                                ;00024784;00219;000;0009;PACMA                                                  ;00022380;00198;000;0015;PCTE                                                   ;00018025;00159;000;0016;MUNDO+JUSTO                                            ;00011638;00103;000;0012;ESCAÑOS EN BLANCO                                      ;00008615;00076;000;0022;PREPAL                                                 ;00007900;00069;000;0003;FE de las JONS                                         ;00007846;00069;000;0023;ESPAÑA VACIADA                                         ;00007372;00065;000;0014;SALF                                                   ;00006663;00058;000;0025;PANCAL-URCI                                            ;00005472;00048;000;0007;IU-MS-VQ                                               ;00005468;00048;000;0021;C. Bierzo                                              ;00005438;00048;000;0010;NUEVECYL                                               ;00003583;00031;000;0030;SAE                                                    ;00002497;00022;000;0026;SY                                                     ;00001037;00009;000;0018;DECIDE-NUEVECYL                                        ;00000761;00006;000;0028;MEV                                                    ;00000647;00005;000;0024;VP                                                     ;00000570;00005;000;0017;VBM                                                    ;00000457;00004;000;0019;P. ALANTRE                                             ;00000144;00001;000;0029;AD-EV                                                  ;00000092;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;05;9;Ávila                                             ;00354;00126948;00107535;08470;00068261;06347;00039274;03652;00000395;00058;00000631;00092;007;0002;0005;00003120;0002;PP                                                     ;00021150;03127;003;0001;PSOE                                                   ;00015005;02218;002;0005;XAV                                                    ;00010981;01623;001;0006;VOX                                                    ;00010536;01557;001;0004;PODEMOS - AV                                           ;00002442;00361;000;0008;Cs                                                     ;00002169;00320;000;0009;PACMA                                                  ;00001727;00255;000;0003;FE de las JONS                                         ;00001310;00193;000;0011;PCAS-TC                                                ;00001216;00179;000;0010;NUEVECYL                                               ;00000221;00032;000;0007;IU-MS-VQ                                               ;00000211;00031;000;0012;ESCAÑOS EN BLANCO                                      ;00000162;00023;000;0014;SALF                                                   ;00000105;00015;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;09;9;Burgos                                            ;00748;00278048;00270436;09726;00170724;06312;00099712;03687;00001954;00115;00001810;00106;011;0004;0001;00000006;0001;PSOE                                                   ;00050990;03018;004;0002;PP                                                     ;00050417;02984;004;0006;VOX                                                    ;00026073;01543;002;0004;PODEMOS - AV                                           ;00010199;00603;001;0008;Cs                                                     ;00008489;00502;000;0009;PACMA                                                  ;00004844;00286;000;0012;ESCAÑOS EN BLANCO                                      ;00004343;00257;000;0011;PCAS-TC                                                ;00004049;00239;000;0015;PCTE                                                   ;00003829;00226;000;0007;IU-MS-VQ                                               ;00000884;00052;000;0014;SALF                                                   ;00000813;00048;000;0016;MUNDO+JUSTO                                            ;00000812;00048;000;0018;DECIDE-NUEVECYL                                        ;00000761;00045;000;0017;VBM                                                    ;00000457;00027;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;24;9;León                                              ;00675;00370926;00351151;09466;00212327;06046;00138824;03953;00001235;00058;00001406;00066;013;0002;0004;00001942;0001;PSOE                                                   ;00055633;02637;004;0002;PP                                                     ;00046925;02224;004;0020;U.P.L.                                                 ;00041325;01959;003;0006;VOX                                                    ;00028499;01351;002;0004;PODEMOS - AV                                           ;00009790;00464;000;0008;Cs                                                     ;00006288;00298;000;0021;C. Bierzo                                              ;00005438;00257;000;0009;PACMA                                                  ;00003941;00186;000;0015;PCTE                                                   ;00003921;00185;000;0011;PCAS-TC                                                ;00003759;00178;000;0022;PREPAL                                                 ;00003369;00159;000;0014;SALF                                                   ;00000192;00009;000;0012;ESCAÑOS EN BLANCO                                      ;00000173;00008;000;0007;IU-MS-VQ                                               ;00000149;00007;000;0019;P. ALANTRE                                             ;00000144;00006;000;0010;NUEVECYL                                               ;00000140;00006;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;34;9;Palencia                                          ;00341;00128956;00123330;09563;00080031;06489;00043299;03510;00000663;00083;00000806;00100;007;0002;0006;00002989;0001;PSOE                                                   ;00024388;03078;003;0002;PP                                                     ;00023540;02971;003;0006;VOX                                                    ;00012705;01603;001;0004;PODEMOS - AV                                           ;00003123;00394;000;0031;EV                                                     ;00002812;00354;000;0015;PCTE                                                   ;00002115;00266;000;0016;MUNDO+JUSTO                                            ;00002056;00259;000;0009;PACMA                                                  ;00002023;00255;000;0011;PCAS-TC                                                ;00001866;00235;000;0003;FE de las JONS                                         ;00001505;00189;000;0024;VP                                                     ;00000570;00071;000;0014;SALF                                                   ;00000550;00069;000;0012;ESCAÑOS EN BLANCO                                      ;00000526;00066;000;0007;IU-MS-VQ                                               ;00000450;00056;000;0025;PANCAL-URCI                                            ;00000333;00042;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;37;9;Salamanca                                         ;00633;00268073;00257433;09603;00161025;06255;00096408;03744;00001354;00084;00001576;00097;010;0002;0001;00000881;0002;PP                                                     ;00053965;03384;005;0001;PSOE                                                   ;00042292;02652;003;0006;VOX                                                    ;00023682;01485;002;0008;Cs                                                     ;00006673;00418;000;0004;PODEMOS - AV                                           ;00006037;00378;000;0023;ESPAÑA VACIADA                                         ;00004560;00285;000;0020;U.P.L.                                                 ;00003791;00237;000;0009;PACMA                                                  ;00003688;00231;000;0022;PREPAL                                                 ;00003091;00193;000;0011;PCAS-TC                                                ;00002879;00180;000;0016;MUNDO+JUSTO                                            ;00002849;00178;000;0015;PCTE                                                   ;00002721;00170;000;0007;IU-MS-VQ                                               ;00000535;00033;000;0012;ESCAÑOS EN BLANCO                                      ;00000509;00031;000;0014;SALF                                                   ;00000441;00027;000;0010;NUEVECYL                                               ;00000382;00023;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;40;9;Segovia                                           ;00327;00116759;00099810;08548;00064964;06508;00034846;03491;00000728;00113;00001035;00159;007;0001;0006;00000493;0002;PP                                                     ;00021642;03385;003;0001;PSOE                                                   ;00018883;02953;003;0006;VOX                                                    ;00012096;01892;001;0004;PODEMOS - AV                                           ;00004081;00638;000;0011;PCAS-TC                                                ;00002154;00336;000;0009;PACMA                                                  ;00001859;00290;000;0010;NUEVECYL                                               ;00000782;00122;000;0007;IU-MS-VQ                                               ;00000495;00077;000;0012;ESCAÑOS EN BLANCO                                      ;00000431;00067;000;0014;SALF                                                   ;00000423;00066;000;0016;MUNDO+JUSTO                                            ;00000355;00055;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;42;9;Soria                                             ;00257;00068010;00060987;08967;00040298;06607;00020689;03392;00000141;00035;00000140;00034;005;0001;0008;00000163;0002;PP                                                     ;00010336;02573;002;0001;PSOE                                                   ;00007129;01775;002;0006;VOX                                                    ;00005241;01305;001;0008;Cs                                                     ;00003402;00847;000;0004;PODEMOS - AV                                           ;00002308;00574;000;0011;PCAS-TC                                                ;00002140;00532;000;0009;PACMA                                                  ;00002116;00526;000;0007;IU-MS-VQ                                               ;00001839;00457;000;0014;SALF                                                   ;00001798;00447;000;0012;ESCAÑOS EN BLANCO                                      ;00001636;00407;000;0026;SY                                                     ;00001037;00258;000;0010;NUEVECYL                                               ;00001035;00257;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;47;9;Valladolid                                        ;00767;00420883;00400448;09514;00266955;06666;00133493;03333;00002349;00088;00002379;00089;015;0002;0006;00011167;0001;PSOE                                                   ;00074609;02819;005;0002;PP                                                     ;00072862;02753;005;0006;VOX                                                    ;00047123;01781;003;0004;PODEMOS - AV                                           ;00015722;00594;001;0008;Cs                                                     ;00015406;00582;001;0011;PCAS-TC                                                ;00005502;00207;000;0016;MUNDO+JUSTO                                            ;00005448;00205;000;0015;PCTE                                                   ;00005439;00205;000;0005;XAV                                                    ;00005344;00201;000;0025;PANCAL-URCI                                            ;00005139;00194;000;0003;FE de las JONS                                         ;00005031;00190;000;0010;NUEVECYL                                               ;00000978;00036;000;0009;PACMA                                                  ;00000906;00034;000;0007;IU-MS-VQ                                               ;00000868;00032;000;0012;ESCAÑOS EN BLANCO                                      ;00000745;00028;000;0028;MEV                                                    ;00000647;00024;000;0014;SALF                                                   ;00000458;00017;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2602231032;PR;08;49;9;Zamora                                            ;00368;00138955;00124234;08940;00075246;06056;00048988;03943;00000643;00086;00000724;00096;007;0002;0006;00002529;0001;PSOE                                                   ;00022509;03020;003;0002;PP                                                     ;00022394;03005;003;0006;VOX                                                    ;00012401;01664;001;0008;Cs                                                     ;00002646;00355;000;0020;U.P.L.                                                 ;00002631;00353;000;0004;PODEMOS - AV                                           ;00002601;00349;000;0030;SAE                                                    ;00002497;00335;000;0014;SALF                                                   ;00001883;00252;000;0022;PREPAL                                                 ;00001440;00193;000;0009;PACMA                                                  ;00001276;00171;000;0011;PCAS-TC                                                ;00001219;00163;000;0016;MUNDO+JUSTO                                            ;00000118;00015;000;0029;AD-EV                                                  ;00000092;00012;000;0012;ESCAÑOS EN BLANCO                                      ;00000090;00012;000;0010;NUEVECYL                                               ;00000045;00006;000;0007;IU-MS-VQ                                               ;00000037;00004;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
