2601141742;CM;02;99;9;Aragón                                            ;02213;00991892;00978013;09860;00669390;06844;00308623;03155;00009822;00148;00007163;00107;067;0000;0000;00000000;0008;PP                                                     ;00214005;03231;027;0001;PSOE                                                   ;00181081;02734;022;0006;VOX                                                    ;00062561;00944;007;0011;EXISTE                                                 ;00034832;00525;004;0004;CHA                                                    ;00033824;00510;003;0005;PODEMOS -AV                                            ;00028048;00423;002;0013;IU- MOVIMIENTO SUMAR                                   ;00024236;00365;001;0007;PAR                                                    ;00022297;00336;001;0012;ESCAÑOS EN BLANCO                                      ;00016990;00256;000;0009;PACMA                                                  ;00012445;00187;000;0018;PCTE                                                   ;00011395;00172;000;0003;COALICIÓN ARAGONESA                                    ;00002965;00044;000;0015;SALF                                                   ;00002854;00043;000;0002;ETXSBC                                                 ;00002561;00038;000;0014;MUNDO+JUSTO                                            ;00002311;00034;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;PR;02;22;9;Huesca                                            ;00403;00165991;00161369;09721;00109506;06786;00051863;03213;00002174;00201;00001445;00131;018;0008;0007;00000175;0008;PP                                                     ;00036092;03339;008;0001;PSOE                                                   ;00029024;02685;006;0006;VOX                                                    ;00009483;00877;002;0004;CHA                                                    ;00006373;00589;001;0005;PODEMOS -AV                                            ;00004832;00447;001;0007;PAR                                                    ;00004337;00401;000;0011;EXISTE                                                 ;00004131;00382;000;0013;IU- MOVIMIENTO SUMAR                                   ;00003440;00318;000;0012;ESCAÑOS EN BLANCO                                      ;00002979;00275;000;0002;ETXSBC                                                 ;00002561;00236;000;0015;SALF                                                   ;00000944;00087;000;0003;COALICIÓN ARAGONESA                                    ;00000694;00064;000;0014;MUNDO+JUSTO                                            ;00000507;00046;000;0009;PACMA                                                  ;00000490;00045;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;PR;02;44;9;Teruel                                            ;00328;00100429;00095525;09511;00070076;07335;00025449;02664;00000861;00124;00000959;00136;014;0001;0006;00000643;0008;PP                                                     ;00020259;02931;005;0001;PSOE                                                   ;00014156;02048;004;0016;EXISTE                                                 ;00013235;01914;003;0006;VOX                                                    ;00006436;00931;001;0007;PAR                                                    ;00004459;00645;001;0013;IU- MOVIMIENTO SUMAR                                   ;00002445;00353;000;0005;PODEMOS -AV                                            ;00002418;00349;000;0004;CHA                                                    ;00002164;00313;000;0012;ESCAÑOS EN BLANCO                                      ;00001704;00246;000;0003;COALICIÓN ARAGONESA                                    ;00000384;00055;000;0015;SALF                                                   ;00000341;00049;000;0009;PACMA                                                  ;00000255;00036;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;PR;02;50;9;Zaragoza                                          ;01482;00725472;00721119;09939;00489808;06792;00231311;03207;00006787;00139;00004759;00097;035;0008;0005;00001725;0008;PP                                                     ;00157654;03250;014;0001;PSOE                                                   ;00137901;02843;012;0006;VOX                                                    ;00046642;00961;004;0004;CHA                                                    ;00025287;00521;002;0005;PODEMOS -AV                                            ;00020798;00428;001;0013;IU- MOVIMIENTO SUMAR                                   ;00018351;00378;001;0011;EXISTE                                                 ;00017466;00360;001;0007;PAR                                                    ;00013501;00278;000;0012;ESCAÑOS EN BLANCO                                      ;00012307;00253;000;0009;PACMA                                                  ;00011700;00241;000;0018;PCTE                                                   ;00011395;00234;000;0003;COALICIÓN ARAGONESA                                    ;00001887;00038;000;0014;MUNDO+JUSTO                                            ;00001804;00037;000;0015;SALF                                                   ;00001569;00032;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;01;9;La Jacetania                                      ;00036;00014711;00014442;09817;00009125;06318;00005317;03681;00000194;00215;00000137;00150;000;0000;0000;00000000;0008;PP                                                     ;00002493;02773;000;0001;PSOE                                                   ;00002159;02402;000;0006;VOX                                                    ;00000888;00987;000;0004;CHA                                                    ;00000851;00946;000;0005;PODEMOS -AV                                            ;00000552;00614;000;0011;EXISTE                                                 ;00000541;00601;000;0007;PAR                                                    ;00000341;00379;000;0013;IU- MOVIMIENTO SUMAR                                   ;00000250;00278;000;0015;SALF                                                   ;00000203;00225;000;0012;ESCAÑOS EN BLANCO                                      ;00000197;00219;000;0009;PACMA                                                  ;00000127;00141;000;0014;MUNDO+JUSTO                                            ;00000096;00106;000;0002;ETXSBC                                                 ;00000086;00095;000;0003;COALICIÓN ARAGONESA                                    ;00000009;00010;000;0018;PCTE                                                   ;00000001;00001;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;02;9;Alto Gállego                                      ;00022;00010718;00010718;10000;00006962;06495;00003756;03504;00000165;00241;00000121;00173;000;0000;0000;00000000;0008;PP                                                     ;00002264;03309;000;0001;PSOE                                                   ;00001769;02585;000;0006;VOX                                                    ;00000628;00917;000;0004;CHA                                                    ;00000399;00583;000;0007;PAR                                                    ;00000287;00419;000;0005;PODEMOS -AV                                            ;00000280;00409;000;0011;EXISTE                                                 ;00000233;00340;000;0013;IU- MOVIMIENTO SUMAR                                   ;00000224;00327;000;0012;ESCAÑOS EN BLANCO                                      ;00000195;00285;000;0002;ETXSBC                                                 ;00000186;00271;000;0015;SALF                                                   ;00000155;00226;000;0009;PACMA                                                  ;00000051;00074;000;0003;COALICIÓN ARAGONESA                                    ;00000005;00007;000;0014;MUNDO+JUSTO                                            ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;03;9;Sobrarbe                                          ;00021;00005839;00005736;09823;00004515;07871;00001221;02128;00000081;00181;00000048;00106;000;0000;0000;00000000;0001;PSOE                                                   ;00001250;02798;000;0008;PP                                                     ;00001247;02791;000;0004;CHA                                                    ;00000534;01195;000;0006;VOX                                                    ;00000315;00705;000;0005;PODEMOS -AV                                            ;00000249;00557;000;0007;PAR                                                    ;00000194;00434;000;0011;EXISTE                                                 ;00000176;00394;000;0013;IU- MOVIMIENTO SUMAR                                   ;00000173;00387;000;0012;ESCAÑOS EN BLANCO                                      ;00000132;00295;000;0002;ETXSBC                                                 ;00000056;00125;000;0009;PACMA                                                  ;00000037;00082;000;0003;COALICIÓN ARAGONESA                                    ;00000019;00042;000;0014;MUNDO+JUSTO                                            ;00000004;00008;000;0015;SALF                                                   ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;04;9;La Ribagorza                                      ;00043;00009518;00009518;10000;00006694;07032;00002824;02967;00000131;00197;00000058;00086;000;0000;0000;00000000;0008;PP                                                     ;00001860;02802;000;0001;PSOE                                                   ;00001833;02762;000;0007;PAR                                                    ;00000648;00976;000;0006;VOX                                                    ;00000492;00741;000;0005;PODEMOS -AV                                            ;00000312;00470;000;0004;CHA                                                    ;00000306;00461;000;0011;EXISTE                                                 ;00000267;00402;000;0012;ESCAÑOS EN BLANCO                                      ;00000233;00351;000;0013;IU- MOVIMIENTO SUMAR                                   ;00000206;00310;000;0002;ETXSBC                                                 ;00000122;00183;000;0003;COALICIÓN ARAGONESA                                    ;00000078;00117;000;0015;SALF                                                   ;00000078;00117;000;0014;MUNDO+JUSTO                                            ;00000070;00105;000;0009;PACMA                                                  ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;05;9;Cinco Villas                                      ;00065;00022263;00022153;09950;00015421;06961;00006732;03038;00000252;00165;00000165;00106;000;0000;0000;00000000;0001;PSOE                                                   ;00005508;03610;000;0008;PP                                                     ;00004385;02874;000;0006;VOX                                                    ;00001309;00858;000;0004;CHA                                                    ;00000825;00540;000;0013;IU- MOVIMIENTO SUMAR                                   ;00000587;00384;000;0005;PODEMOS -AV                                            ;00000497;00325;000;0011;EXISTE                                                 ;00000423;00277;000;0007;PAR                                                    ;00000409;00268;000;0012;ESCAÑOS EN BLANCO                                      ;00000314;00205;000;0018;PCTE                                                   ;00000311;00203;000;0009;PACMA                                                  ;00000201;00131;000;0003;COALICIÓN ARAGONESA                                    ;00000130;00085;000;0015;SALF                                                   ;00000076;00049;000;0014;MUNDO+JUSTO                                            ;00000029;00019;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
2601141742;CR;02;06;9;Hoya de Huesca / Plana de Uesca                   ;00115;00052636;00051868;09854;00034295;06611;00017573;03388;00000620;00182;00000413;00120;000;0000;0000;00000000;0008;PP                                                     ;00011571;03415;000;0001;PSOE                                                   ;00008841;02609;000;0006;VOX                                                    ;00003599;01062;000;0005;PODEMOS -AV                                            ;00001726;00509;000;0004;CHA                                                    ;00001591;00469;000;0013;IU- MOVIMIENTO SUMAR                                   ;00001268;00374;000;0011;EXISTE                                                 ;00001131;00333;000;0007;PAR                                                    ;00001083;00319;000;0012;ESCAÑOS EN BLANCO                                      ;00000977;00288;000;0002;ETXSBC                                                 ;00000735;00216;000;0003;COALICIÓN ARAGONESA                                    ;00000315;00092;000;0015;SALF                                                   ;00000161;00047;000;0014;MUNDO+JUSTO                                            ;00000158;00046;000;0009;PACMA                                                  ;00000085;00025;000;0018;PCTE                                                   ;00000021;00006;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;0000;                                                       ;00000000;00000;000;
